,subject,nll,bic,model,alpha,gamma,lam,beta
27,27,167.28396683867933,356.23233528617635,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-none,0.24058336599413713,1.0,0.46294609924524227,6.959323857826603
