,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
43,43,145.630526400156,323.7576552135385,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.24827839727063158,1.0,0.0,0.5228074099589605,0.3696200163130116,2.226411026870108
