,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
16,16,91.30234995085877,215.10130231494406,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.47091624923622105,1.0,0.6432803775432163,0.09310001980117358,0.4313287918383316,10.0
