,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
24,24,82.99436932346629,198.4853410601591,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.8246627752171936,0.9849391253700955,0.7163112279105649,0.1321825717082565,0.6758705201870339,10.0
