,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
1,1,123.89905682054861,280.2947160543237,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-free,0.7052737024961536,1.0,0.517468049021904,0.05872234959767996,0.8623194879729313,2.9945018383344495
