,subject,nll,bic,model,w_p,lam,phi,beta
7,7,181.6745326728451,385.01346695450786,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.4896316082655188,0.7510308379166698,0.0864081608669421,4.594974200211046
