,subject,nll,bic,model,w_p,lam,phi,beta
3,3,186.6424413482232,394.9492843052641,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.7006051468394043,0.06202870149885236,0.2782532896867483,9.470312065201158
