,subject,nll,bic,model,w_p,lam,phi,beta
13,13,185.47446954744163,392.61334070370094,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.5646493316258643,0.6434599117318127,0.18505632039416536,6.545445506007685
