,subject,nll,bic,model,w_p,lam,phi,beta
9,9,154.93521012063815,331.534821850094,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8037142131351609,0.49328916532783323,0.15979028944150703,10.0
