,subject,nll,bic,model,w_p,lam,phi,beta
26,26,178.67452606106218,379.01345373094205,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.7467018837464209,0.0,0.0,10.0
