,subject,nll,bic,model,w_p,phi,wd,beta
10,10,189.5588923040571,400.7821862169319,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.9638709097020491,3.299232395789223e-05,32.66828885037641,1.719342190052959
