,subject,nll,bic,model,w_p,phi,wd,beta
35,35,245.04796361742513,511.76032884366793,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.12486604997267998,0.001006574211169648,45.14369233777152,0.009775281090463113
