,subject,nll,bic,model,w_p,phi,wd,beta
2,2,153.8434110423949,329.3512236936075,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8765258459837524,4.486089130154628e-05,48.73862503449145,2.382365707040168
