,subject,nll,bic,model,w_p,phi,wd,beta
18,18,247.18708995133713,516.0385815114919,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.657370478015224,0.5491339546124313,3.94062722263694,0.0
