,subject,nll,bic,model,w_p,phi,wd,beta
30,30,247.18708995133713,516.0385815114919,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.7560631702561422,0.8230101295414713,17.93890176951818,0.0
