,subject,nll,bic,model,w_p,phi,wd,beta
36,36,179.4452469174164,380.5548954436505,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8638091987149268,4.378013626404886e-06,38.412108900049944,2.5469136671206893
