,subject,nll,bic,model,w_p,phi,wd,beta
27,27,247.18708995133713,516.0385815114919,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.762494161944677,0.8530301290582393,30.735504969535274,0.0
