,subject,nll,bic,model,w_p,phi,wd,beta
41,41,224.87977965217848,471.42396091317465,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.15387135040793953,0.004453246973463055,43.782107214233,0.05929004437418285
