,subject,nll,bic,model,w_p,phi,wd,beta
38,38,241.67391229612164,505.01222620106097,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.46073789987499525,0.00010412757202728192,6.914889410745277,6.316490050132793e-09
