,subject,nll,bic,model,w_p,phi,wd,beta
6,6,247.18708995133713,516.0385815114919,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,1.0,0.5266628954828758,2.320076756445607,0.0
