,subject,nll,bic,model,w_p,phi,wd,beta
3,3,242.70338681204277,507.0711752329032,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.7891107466878221,0.9317911747827956,15.053758180422822,4.3416908167355825e-07
