,subject,nll,bic,model,w_p,phi,wd,beta
13,13,1257.211326774816,2536.0870551584494,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.5291778417310365,0.41425933984469054,5.751284760545136,2.9216158717979344
