,subject,nll,bic,model,w_p,phi,wd,beta
5,5,211.4568585747108,444.57811875823927,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.8538109590375244,1.2556069057086426e-05,39.45477256302398,0.8388619367103739
