,subject,nll,bic,model,w_p,phi,wd,beta
24,24,171.77479593235591,365.2139934735295,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.7890052054901154,4.356268278206556e-06,33.03992369207959,2.372274663454413
