,subject,nll,bic,model,w_p,phi,wd,beta
0,0,239.3984881898573,500.46137798853226,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.07962936832120274,0.0002876261018089126,32.505265101374626,0.03950887198066516
