,subject,nll,bic,model,w_p,phi,wd,beta
14,14,232.12990231346393,485.92420623574554,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.9081785306906307,0.00019015001938349198,39.015366265009966,0.015646035039820642
