,subject,nll,bic,model,w_p,phi,wd,beta
17,17,195.42379269723614,412.51198700328996,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.6869128769249443,7.700582717760098e-07,23.23894667655395,1.9675219258187613
