,subject,nll,bic,model,w_p,phi,wd,beta
4,4,223.5868449192809,468.8380914473795,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.6884285242344802,7.699282075124992e-05,45.362346170629415,0.49217657216169497
