,subject,nll,bic,model,w_p,phi,wd,beta
33,33,247.18708995133713,516.0385815114919,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.6063570230924873,0.1610670438302629,24.925037262257305,0.0
