,subject,nll,bic,model,w_p,phi,wd,beta
7,7,247.18708995133713,516.0385815114919,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.5468703821555999,0.6123604652020789,23.082418635417202,0.0
