,subject,nll,bic,model,w_p,phi,wd,beta
16,16,939.4545609416491,1900.5735234921158,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-distance-dependent,0.552695273720366,0.7487854995794607,16.77938340683737,2.0671851006314634
