,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
6,6,73.62015107529348,179.73690456381348,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.8913903644226066,0.8762006945834938,0.5016114989168571,0.4801494523127805,0.05589307072594691,3.8472529508988655
