,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
23,23,103.63585376277517,239.76830993877687,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,1.197527217663633,0.9910760799383865,0.049200377823807956,0.8575969138131139,0.20223305648328677,1.8368781417064697
