,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
24,24,73.57762703030944,179.6518564738454,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.2555470717103558,1.0,1.0,0.652511385530026,0.07840186961841712,6.575107563828232
