,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
1,1,127.81667828410642,288.12995898143936,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.41319023689871454,1.0,0.9780667468753013,0.8597620085967778,0.15954659143930972,0.5067262495826937
