,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
21,21,38.97475019332079,110.4461027998681,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.43709106519312546,0.5124584969621702,1.0,0.3630308111223789,0.1627294026627829,9.497222440996719
