,subject,nll,bic,model,w_p,theta,lam,phi,beta
32,32,193.28689373017437,413.6542894713708,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.0,1.0,0.9335238012751818,0.0,0.5977676959086856
