,subject,nll,bic,model,w_p,theta,lam,phi,beta
14,14,154.35672486031075,335.7939517316436,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.5710576197024714,1.0,0.6835336576337735,0.04631978799640699,2.4099404965494244
