,subject,nll,bic,model,w_p,theta,lam,phi,beta
16,16,103.11063071672973,233.30176344448157,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.16681253490446643,1.0,0.1665719443965242,0.0,3.269708777548986
