,subject,nll,bic,model,w_p,theta,lam,phi,beta
9,9,65.06671605029769,157.21393411161748,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.8493354470789201,1.0,0.6931165229916927,0.11865970753254804,7.271485529178153
