,subject,nll,bic,model,w_p,theta,lam,phi,beta
5,5,93.28488357889276,213.65026916880763,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.9783291325843683,1.0,0.12110231292224452,0.0,4.038977039039906
