,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
22,22,204.44288141149752,452.2145660406304,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.24874953182066334,0.9999999999997237,0.9759871310618823,0.10457378589334004,0.03980140415807699,29.033594938111396,2.402926823032233e-14,1.6722174390443296
