,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
39,39,171.4395660977432,386.2079354131218,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,1.4293914509294117,0.8171455110809299,0.09307454058081378,0.3754584645087287,0.00023254320018553589,39.69149310712225,0.8067977531983656,1.8359138526574472
