,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
1,1,146.6850287363691,336.6988606903736,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.4478466081203435,0.999999999966609,0.9999999977996826,0.04533573991866387,0.005894580101780898,42.72440420060365,2.8670717442323346e-12,2.6974767931793164
