,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
33,33,177.82316874341774,398.97514070447085,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.516078036876043,0.6692806279957435,0.9033942474919104,0.17923454115705773,0.0011369688662879619,46.08255098629275,7.81980335319345e-09,7.2524686623813155
