,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
27,27,148.9082592042406,341.1453216261166,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.21846319663718866,0.9990025049880488,0.974612431401688,0.3393712553797457,0.00013588905252447418,16.696469573126404,0.98838416511793,4.421217654111559
