,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
8,8,157.9057701697359,359.14034355710714,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.16335826266153433,1.0,0.5730546931549775,0.7662066642002777,6.871720859608042e-05,44.29543287125487,0.41340740845735213,6.604558929322453
