,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
3,3,163.1962467799931,369.72129677762155,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-distance-dependent,0.28092816008967203,0.31117835748575146,0.9949487833894698,0.806304291462801,8.820457150756302e-05,31.553429614944235,0.0025590495555893903,9.692375578052673
