,subject,nll,bic,model,w_p,theta,lam,beta
39,39,127.85644084139331,277.3772832916043,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.30416543734355034,0.6444599592896391,0.7565356366839228,10.0
