,subject,nll,bic,model,w_p,theta,lam,beta
5,5,84.69953596486945,191.0634735385566,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,1.0,0.2816382896676325,0.328079632648153,10.0
