,subject,nll,bic,model,w_p,theta,lam,beta
15,15,140.73432240684497,303.1330464225076,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.8194216653317411,0.6198592421649957,0.7149497829895896,10.0
