,subject,nll,bic,model,w_p,theta,lam,beta
0,0,105.72855618827677,233.12151398537122,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.6414537132095648,0.2489549299309726,0.5497321590370614,8.787971703873183
