,subject,nll,bic,model,w_p,theta,lam,beta
30,30,122.03114900349682,265.7266996158113,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.7741675111446786,0.8819328229844321,0.8980872117927068,10.0
