,subject,nll,bic,model,w_p,theta,lam,beta
21,21,49.45203457514474,120.56847075910716,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.6205142316327662,0.49165609522244386,0.7818621759398827,10.0
