,subject,nll,bic,model,w_p,theta,lam,beta
38,38,121.3730932463991,264.4105881016159,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.5447800716159609,0.6453393886740716,0.8580979629246577,9.57071236546511
