,subject,nll,bic,model,w_p,theta,lam,beta
18,18,110.75268170257343,243.16976501396454,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.6894836553615781,0.8092062064591747,0.8981546119039147,10.0
