,subject,nll,bic,model,w_p,theta,lam,beta
42,42,99.05070623657029,219.76581408195827,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.5345138739396929,0.47517373862201184,0.6940201410454669,9.29748127863589
