,subject,nll,bic,model,w_p,theta,lam,beta
43,43,145.63052637428066,312.925454357379,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-none,0.24826095339073326,0.0,0.892425644935475,3.3395831997831733
