,subject,nll,bic,model,alpha,gamma,phi,beta
20,20,116.57628992068453,254.81698145018674,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.24425072155006283,1.0,0.0,1.1580079016519778
