,subject,nll,bic,model,alpha,gamma,phi,beta
0,0,228.09088344176143,477.84616849234055,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.9225522692727869,1.0,0.0,0.01134873597622565
