,subject,nll,bic,model,alpha,gamma,phi,beta
9,9,171.30700783734005,364.2784172834978,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.26491650011473683,1.0,0.0,0.6906455589422421
