,subject,nll,bic,model,alpha,gamma,phi,beta
30,30,131.0977338363976,283.8598692816129,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.3143271212468867,1.0,0.0,0.6484948869914581
