,subject,nll,bic,model,alpha,gamma,phi,beta
4,4,217.80912163396607,457.2826448767498,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.4461782908095083,1.0,0.0,0.08079538849337498
