,subject,nll,bic,model,alpha,gamma,phi,beta
27,27,173.54078021604647,368.7459620409106,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.24413769740388347,1.0,0.0,0.8356138454600562
